id,t
98,มัน กานะ อฺะดูว์วัล ลิลลาฮิ วะมะลาอิกะติฮี วะรุสุลิฮี วะญิบรีละ วะมีกาละ ฟะอินนัล ลอฮะ อฺะดูว์วุล ลิลกาฟิรีน
99,วะละกฺ็อด อันซัลนา อิลัยกะ อายาติม บัยยินาต  ^  วะมา ยักฟุรุ บิฮา อิลลัล ฟาสิกฺูน
100,อะวะ กุลละมา อฺาฮะดู อฺะฮ์ดัน นะบะซะฮู ฟะรีกฺุม มินฮุม  ^  บัล อักษะรุฮุม ลา ยุอ์มินูน
101,วะลัมมา ญาอะฮุม เราะสูลุม มิน อฺินดิล ลาฮิ มุศ็อดดิกฺุล ลิมา มะอฺะฮุม นะบะซะ ฟะรีกฺุม มินัล ละซีนะ อูตุล กิตาบะ กิตาบัล ลอฮิ วะรออะ ซฺุฮูริฮิม กะอันนะฮุม ลา ยะอฺ์ละมูน
102,วัตตะบะอฺู มา ตัตลุช ชะยาฏีนุ อฺะลา มุลกิ สุลัยมาน  ^  วะมา กะฟะเราะ สุลัยมานุ วะลากินนัช ชะยาฏีนะ กะฟะรู ยุอฺัลลิมูนัน นาสัส สิห์เราะ วะมา อุนซิละ อฺะลัล มะละกัยนิ บิบาบิละ ฮารูตะ วะมารูต  ^  วะมา ยุอฺัลลิมานิ มิน อะฮะดิน ฮัตตา ยะกฺูลา อินนะมา นะห์นุ ฟิตนะตุน ฟะลา ตักฟุร  ^  ฟะยะตะอฺัลละมูนะ มินฮุมา มา ยุฟัรริกฺูนะ บิฮี บัยนัล มัรอิ วะเซาญิฮ์  ^  วะมา ฮุม บิฎอ-รรีนะ บิฮี มิน อะฮะดิน อิลลา บิอิซนิล ลาฮ์  ^  วะยะตะอฺัลละมูนะ มา ยะฎุรรุฮุม วะลา ยันฟะอฺุฮุม  ^  วะละกฺ็อด อฺะลิมู ละมะนิช ตะรอฮุ มา ละฮู ฟิล อาคิเราะติ มิน เคาะลากฺ  ^  วะละบิอ์สะ มา ชะเรอ์า บิฮี อันฟุสะฮุม  ^  เลา กานู ยะอฺ์ละมูน
103,วะเลา อันนะฮุม อามะนู วัตตะเกฺอ์า ละมะษูบะตุม มิน อฺินดิล ลาฮิ ค็อยร์  ^  เลา กานู ยะอฺ์ละมูน
104,ยาอัยยุฮัล ละซีนะ อามะนู ลา ตะกฺูลู รออฺินา วะกฺูลุน ซฺุรนา วัสมะอฺู  ^  วะลิลกาฟิรีนะ อฺะซาบุน อะลีม
105,มา ยะวัดดุล ละซีนะ กะฟะรู มิน อะฮ์ลิล กิตาบิ วะลัล มุชริกีนะ อัย ยุนัซซะละ อฺะลัยกุม มิน ค็อยริม มิร ร็อบบิกุม  ^  วัลลอฮุ ยัคตัศศุ บิเราะห์มะติฮี มัย ยะชาอ์  ^  วัลลอฮุ ซุล ฟัฎลิล อฺะซฺีม
106,มา นันสัค มิน อายะติน เอา นุนสิฮา นะอ์ติ บิค็อยริม มินฮา เอา มิษลิฮา  ^  อะลัม ตะอฺ์ลัม อันนัล ลอฮะ อฺะลา กุลลิ ชัยอิน เกฺาะดีร
107,อะลัม ตะอฺ์ลัม อันนัล ลอฮะ ละฮู มุลกุส สะมาวาติ วัลอัรฎ์  ^  วะมา ละกุม มิน ดูนิล ลาฮิ มิว วะลีย์ยิว วะลา นะศีร
108,อัม ตุรีดูนะ อัน ตัสอะลู เราะสูละกุม กะมา สุอิละ มูสา มิน กฺ็อบล์  ^  วะมัย ยะตะบัดดะลิล กุฟเราะ บิลอีมานิ ฟะกฺ็อด ฎ็อลละ สะวาอัส สะบีล
109,วัดดะ กะษีรุม มิน อะฮ์ลิล กิตาบิ เลา ยะรุดดูนะกุม มิม บะอฺ์ดิ อีมานิกุม กุฟฟาร็อน ฮะสะดัม มิน อฺินดิ อันฟุสิฮิม มิม บะอฺ์ดิ มา ตะบัยยะนะ ละฮุมุล ฮักฺกฺ์  ^  ฟะอฺ์ฟู วัศฟะฮู ฮัตตา ยะอ์ติยัล ลอฮุ บิอัมริฮ์  ^  อินนัล ลอฮะ อฺะลา กุลลิ ชัยอิน เกฺาะดีร
110,วะอะกฺีมุศ เศาะลาตะ วะอาตุซ ซะกาฮ์  ^  วะมา ตุกฺ็อดดิมู ลิอันฟุสิกุม มิน ค็อยริน ตะญิดูฮุ อฺินดัล ลอฮ์  ^  อินนัล ลอฮะ บิมา ตะอฺ์มะลูนะ บะศีร
111,วะกฺอลู ลัย ยัดคุลัล ญันนะตะ อิลลา มัน กานะ ฮูดัน เอา นะศอรอ  ^  ติลกะ อะมานีย์ยุฮุม  ^  กฺุล ฮาตู บุรฮานะกุม อิน กุนตุม ศอดิกฺีน
112,บะลา  ^  มัน อัสละมะ วัจญ์ฮะฮู ลิลลาฮิ วะฮุวะ มุห์สินุน ฟะละฮู อัจญ์รุฮู อฺินดะ ร็อบบิฮี วะลา เคอ์าฟุน อฺะลัยฮิม วะลา ฮุม ยะห์ซะนูน
113,วะกฺอละติล ยะฮูดุ ลัยสะติน นะศอรอ อฺะลา ชัยอิว วะกฺอละติน นะศอรอ ลัยสะติล ยะฮูดุ อฺะลา ชัยอิว วะฮุม ยัตลูนัล กิตาบ  ^  กะซาลิกะ กฺอลัล ละซีนะ ลา ยะอฺ์ละมูนะ มิษละ เกฺอ์าลิฮิม  ^  ฟัลลอฮุ ยะห์กุมุ บัยนะฮุม เยามัล กฺิยามะติ ฟีมา กานู ฟีฮิ ยัคตะลิฟูน
114,วะมัน อัซฺละมุ มิมมัม มะนะอฺะ มะสาญิดัล ลอฮิ อัย ยุซกะเราะ ฟีฮัส มุฮู วะสะอฺา ฟี เคาะรอบิฮา  ^  อุลาอิกะ มา กานะ ละฮุม อัย ยัดคุลูฮา อิลลา คออิฟีน  ^  ละฮุม ฟิด ดุนยา คิซยู วะละฮุม ฟิล อาคิเราะติ อฺะซาบุน อฺะซฺีม
115,วะลิลลาฮิล มัชริกฺุ วัลมัฆริบ  ^  ฟะอัยนะมา ตุวัลลู ฟะษัมมะ วัจญ์ฮุล ลอฮ์  ^  อินนัล ลอฮะ วาสิอฺุน อฺะลีม
116,วะกฺอลุต ตะเคาะซัล ลอฮุ วะละดา  ^  สุบฮานะฮ์  ^  บัล ละฮู มา ฟิส สะมาวาติ วัลอัรฎ์  ^  กุลลุล ละฮู กฺอนิตูน
117,บะดีอฺุส สะมาวาติ วัลอัรฎ์  ^  วะอิซา เกฺาะฎอ อัมร็อน ฟะอินนะมา ยะกฺูลุ ละฮู กุน ฟะยะกูน
118,วะกฺอลัล ละซีนะ ลา ยะอฺ์ละมูนะ เลาลา ยุกัลลิมุนัล ลอฮุ เอา ตะอ์ตีนา อายะฮ์  ^  กะซาลิกะ กฺอลัล ละซีนะ มิน กฺ็อบลิฮิม มิษละ เกฺอ์าลิฮิม  ^  ตะชาบะฮัต กฺุลูบุฮุม  ^  กฺ็อด บัยยันนัล อายาติ ลิเกฺอ์ามี ยูกฺินูน
119,อินนา อัรสัลนากะ บิลฮักฺกฺิ บะชีเรอ์า วะนะซีรอ  ^  วะลา ตุสอะลุ อฺัน อัศฮาบิล ญะฮีม
120,วะลัน ตัรฎอ อฺันกัล ยะฮูดุ วะลัน นะศอรอ ฮัตตา ตัตตะบิอฺะ มิลละตะฮุม  ^  กฺุล อินนะ ฮุดัล ลอฮิ ฮุวัล ฮุดา  ^  วะละอินิต ตะบะอฺ์ตะ อะฮ์วาอะฮุม บะอฺ์ดัล ละซี ญาอะกะ มินัล อฺิลมิ มา ละกะ มินัล ลอฮิ มิว วะลีย์ยิว วะลา นะศีร
121,อัลละซีนะ อาตัยนาฮุมุล กิตาบะ ยัตลูนะฮู ฮักฺเกฺาะ ติลาวะติฮี อุลาอิกะ ยุอ์มินูนะ บิฮ์  ^  วะมัย ยักฟุร บิฮี ฟะอุลาอิกะ ฮุมุล คอสิรูน
122,ยาบะนี อิสรออีลัซ กุรู นิอฺ์มะติยัล ละตี อันอฺัมตุ อฺะลัยกุม วะอันนี ฟัฎฎ็อลตุกุม อฺะลัล อฺาละมีน
123,วัตตะกฺู เยามัล ลา ตัจญ์ซี นัฟสุน อฺัน นัฟสิน ชัยเอา วะลา ยุกฺบะลุ มินฮา อฺัดลู วะลา ตันฟะอฺุฮา ชะฟาอฺะตู วะลา ฮุม ยุนเศาะรูน
124,วะอิซิบ ตะลา อิบรอฮิมะ ร็อบบุฮู บิกะลิมาติน ฟะอะตัมมะฮุนน์  ^  กฺอละ อินนี ญาอฺิลุกะ ลินนาสิ อิมามา  ^  กฺอละ วะมิน ซุรรีย์ยะตี  ^  กฺอละ ลา ยะนาลุ อฺะฮ์ดิซฺ ซฺอลิมีน
125,วะอิซ ญะอฺัลนัล บัยตะ มะษาบะตัล ลินนาสิ วะอัมเนา วัตตะคิซู มิม มะกฺอมิ อิบรอฮิมะ มุศ็อลลา  ^  วะอฺะฮิดนา อิลา อิบรอฮิมะ วะอิสมาอฺีละ อัน เฏาะฮ์ฮิรอ บัยติยะ ลิฏฏออิฟีนะ วัลอฺากิฟีนะ วัรรุกกะอฺิส สุญูด
126,วะอิซ กฺอละ อิบรอฮิมุ ร็อบบิจญ์ อฺัล ฮาซา บะละดัน อามิเนา วัรซุกฺ อะฮ์ละฮู มินัษ ษะมะรอติ มัน อามะนะ มินฮุม บิลลาฮิ วัลเยามิล อาคิร  ^  กฺอละ วะมัน กะฟะเราะ ฟะอุมัตติอฺุฮู เกฺาะลีลัน ษุมมะ อัฎฏ็อรรุฮู อิลา อฺะซาบิน นาร  ^  วะบิอ์สัล มะศีร
127,วะอิซ ยัรฟะอฺุ อิบรอฮิมุล เกฺาะวาอฺิดะ มินัล บัยติ วะอิสมาอฺีลุ ร็อบบะนา ตะกฺ็อบบัล มินนา  ^  อินนะกะ อันตัส สะมีอฺุล อฺะลีม
128,ร็อบบะนา วัจญ์อฺัลนา มุสลิมัยนิ ละกะ วะมิน ซุรรีย์ยะตินา อุมมะตัม มุสลิมะตัล ละกะ วะอะรินา มะนาสิกะนา วะตุบ อฺะลัยนา  ^  อินนะกะ อันตัต เตาวาบุร เราะฮีม
129,ร็อบบะนา วับอฺัษ ฟีฮิม เราะสูลัม มินฮุม ยัตลู อฺะลัยฮิม อายาติกะ วะยุอฺัลลิมุฮุมุล กิตาบะ วัลฮิกมะตะ วะยุซักกีฮิม  ^  อินนะกะ อันตัล อฺะซีซุล ฮะกีม
130,วะมัย ยัรเฆาะบุ อฺัม มิลละติ อิบรอฮิมะ อิลลา มัน สะฟิฮะ นัฟสะฮ์  ^  วะละเกฺาะดิศ เฏาะฟัยนาฮุ ฟิด ดุนยา  ^  วะอินนะฮู ฟิล อาคิเราะติ ละมินัศ ศอลิฮีน
131,อิซ กฺอละ ละฮู ร็อบบุฮู อัสลิม  ^  กฺอละ อัสลัมตุ ลิร็อบบิล อฺาละมีน
132,วะวัศศอ บิฮา อิบรอฮิมุ บะนีฮิ วะยะอฺ์กฺูบุ ยาบะนีย์ยะ อินนัล ลอฮัศ เฏาะฟา ละกุมุด ดีนะ ฟะลา ตะมูตุนนะ อิลลา วะอันตุม มุสลิมูน
133,อัม กุนตุม ชุฮะดาอะ อิซ ฮะเฎาะเราะ ยะอฺ์กฺูบัล เมาตุ อิซ กฺอละ ลิบะนีฮิ มา ตะอฺ์บุดูนะ มิม บะอฺ์ดี  ^  กฺอลู นะอฺ์บุดุ อิลาฮะกะ วะอิลาฮะ อาบาอิกะ อิบรอฮิมะ วะอิสมาอฺีละ วะอิสฮาเกฺาะ อิลาเฮา วาฮิเดา วะนะห์นุ ละฮู มุสลิมูน
134,ติลกะ อุมมะตุน กฺ็อด เคาะลัต  ^  ละฮา มา กะสะบัต วะละกุม มา กะสับตุม  ^  วะลา ตุสอะลูนะ อฺัมมา กานู ยะอฺ์มะลูน
135,วะกฺอลู กูนู ฮูดัน เอา นะศอรอ ตะฮ์ตะดู  ^  กฺุล บัล มิลละตะ อิบรอฮิมะ ฮะนีฟา  ^  วะมา กานะ มินัล มุชริกีน
136,กฺูลู อามันนา บิลลาฮิ วะมา อุนซิละ อิลัยนา วะมา อุนซิละ อิลา อิบรอฮิมะ วะอิสมาอฺีละ วะอิสฮาเกฺาะ วะยะอฺ์กฺูบะ วัลอัสบาฏิ วะมา อูติยะ มูสา วะอฺีสา วะมา อูติยัน นะบีย์ยูนะ มิร ร็อบบิฮิม ลา นุฟัรริกฺุ บัยนะ อะฮะดิม มินฮุม วะนะห์นุ ละฮู มุสลิมูน
137,ฟะอิน อามะนู บิมิษลิ มา อามันตุม บิฮี ฟะเกฺาะดิฮ์ ตัด  ^  วะอิน ตะวัลเลา ฟะอินนะมา ฮุม ฟี ชิกฺอกฺ  ^  ฟะสะยักฟีกะฮุมุล ลอฮ์  ^  วะฮุวัส สะมีอฺุล อฺะลีม
138,ศิบเฆาะตัล ลอฮิ วะมัน อะห์สะนุ มินัล ลอฮิ ศิบเฆาะฮ์  ^  วะนะห์นุ ละฮู อฺาบิดูน
139,กฺุล อะตุฮา-จญ์ญูนะนา ฟิล ลาฮิ วะฮุวะ ร็อบบุนา วะร็อบบุกุม วะละนา อะอฺ์มาลุนา วะละกุม อะอฺ์มาลุกุม วะนะห์นุ ละฮู มุคลิศูน
140,อัม ตะกฺูลูนะ อินนะ อิบรอฮิมะ วะอิสมาอฺีละ วะอิสฮาเกฺาะ วะยะอฺ์กฺูบะ วัลอัสบาเฏาะ กานู ฮูดัน เอา นะศอรอ  ^  กฺุล อะอันตุม อะอฺ์ละมุ อะมิล ลาฮ์  ^  วะมัน อัซฺละมุ มิมมัน กะตะมะ ชะฮาดะตัน อฺินดะฮู มินัล ลอฮ์  ^  วะมัล ลอฮุ บิฆอฟิลิน อฺัมมา ตะอฺ์มะลูน
141,ติลกะ อุมมะตุน กฺ็อด เคาะลัต  ^  ละฮา มา กะสะบัต วะละกุม มา กะสับตุม  ^  วะลา ตุสอะลูนะ อฺัมมา กานู ยะอฺ์มะลูน
142,สะยะกฺูลุส สุฟะฮาอุ มินัน นาสิ มา วัลลาฮุม อฺัน กฺิบละติฮิมุล ละตี กานู อฺะลัยฮา  ^  กฺุล ลิลลาฮิล มัชริกฺุ วัลมัฆริบ  ^  ยะฮ์ดี มัย ยะชาอุ อิลา ศิรอฏิม มุสตะกฺีม
143,วะกะซาลิกะ ญะอฺัลนากุม อุมมะเตา วะสะฏ็อล ลิตะกูนู ชุฮะดาอะ อฺะลัน นาสิ วะยะกูนัร เราะสูลุ อฺะลัยกุม ชะฮีดา  ^  วะมา ญะอฺัลนัล กฺิบละตัล ละตี กุนตะ อฺะลัยฮา อิลลา ลินะอฺ์ละมะ มัย ยัตตะบิอฺุร เราะสูละ มิมมัย ยันเกฺาะลิบุ อฺะลา อฺะกฺิบัยฮ์  ^  วะอิน กานัต ละกะบีเราะตัน อิลลา อฺะลัล ละซีนะ ฮะดัล ลอฮ์  ^  วะมา กานัล ลอฮุ ลิยุฎีอฺะ อีมานะกุม  ^  อินนัล ลอฮะ บินนาสิ ละเราะอูฟุร เราะฮีม
144,กฺ็อด นะรอ ตะกฺ็อลลุบะ วัจญ์ฮิกะ ฟิส สะมาอ์  ^  ฟะละนุวัลลิยันนะกะ กฺิบละตัน ตัรฎอฮา  ^  ฟะวัลลิ วัจญ์ฮะกะ ชัฏร็อล มัสญิดิล ฮะรอม  ^  วะฮัยษุ มา กุนตุม ฟะวัลลู วุญูฮะกุม ชัฏเราะฮ์  ^  วะอินนัล ละซีนะ อูตุล กิตาบะ ละยะอฺ์ละมูนะ อันนะฮุล ฮักฺกฺุ มิร ร็อบบิฮิม  ^  วะมัล ลอฮุ บิฆอฟิลิน อฺัมมา ยะอฺ์มะลูน
145,วะละอิน อะตัยตัล ละซีนะ อูตุล กิตาบะ บิกุลลิ อายะติม มา ตะบิอฺู กฺิบละตัก  ^  วะมา อันตะ บิตาบิอฺิน กฺิบละตะฮุม  ^  วะมา บะอฺ์ฎุฮุม บิตาบิอฺิน กฺิบละตะ บะอฺ์ฎ์  ^  วะละอินิต ตะบะอฺ์ตะ อะฮ์วาอะฮุม มิม บะอฺ์ดิ มา ญาอะกะ มินัล อฺิลมิ อินนะกะ อิซัล ละมินัซฺ ซฺอลิมีน
146,อัลละซีนะ อาตัยนาฮุมุล กิตาบะ ยะอฺ์ริฟูนะฮู กะมา ยะอฺ์ริฟูนะ อับนาอะฮุม  ^  วะอินนะ ฟะรีกฺ็อม มินฮุม ละยักตุมูนัล ฮักฺเกฺาะ วะฮุม ยะอฺ์ละมูน
147,อัลฮักฺกฺุ มิร ร็อบบิกะ ฟะลา ตะกูนันนะ มินัล มุมตะรีน
148,วะลิกุลลิว วิจญ์ฮะตุน ฮุวะ มุวัลลีฮา  ^  ฟัสตะบิกฺุล ค็อยรอต  ^  อัยนะ มา ตะกูนู ยะอ์ติ บิกุมุล ลอฮุ ญะมีอฺา  ^  อินนัล ลอฮะ อฺะลา กุลลิ ชัยอิน เกฺาะดีร
149,วะมิน ฮัยษุ เคาะร็อจญ์ตะ ฟะวัลลิ วัจญ์ฮะกะ ชัฏร็อล มัสญิดิล ฮะรอม  ^  วะอินนะฮู ลัลฮักฺกฺุ มิร ร็อบบิก  ^  วะมัล ลอฮุ บิฆอฟิลิน อฺัมมา ตะอฺ์มะลูน
150,วะมิน ฮัยษุ เคาะร็อจญ์ตะ ฟะวัลลิ วัจญ์ฮะกะ ชัฏร็อล มัสญิดิล ฮะรอม  ^  วะฮัยษุ มา กุนตุม ฟะวัลลู วุญูฮะกุม ชัฏเราะฮู ลิอัลลา ยะกูนะ ลินนาสิ อฺะลัยกุม ฮุจญ์ญะตุน อิลลัล ละซีนะ เซฺาะละมู มินฮุม ฟะลา ตัคเชาฮุม วัคเชานี วะลิอุติมมะ นิอฺ์มะตี อฺะลัยกุม วะละอฺัลละกุม ตะฮ์ตะดูน
151,กะมา อัรสัลนา ฟีกุม เราะสูลัม มินกุม ยัตลู อฺะลัยกุม อายาตินา วะยุซักกีกุม วะยุอฺัลลิมุกุมุล กิตาบะ วัลฮิกมะตะ วะยุอฺัลลิมุกุม มา ลัม ตะกูนู ตะอฺ์ละมูน
152,ฟัซกุรูนี อัซกุรกุม วัชกุรู ลี วะลา ตักฟุรูน
153,ยาอัยยุฮัล ละซีนะ อามะนุส ตะอฺีนู บิศศ็อบริ วัศเศาะลาฮ์  ^  อินนัล ลอฮะ มะอฺัศ ศอบิรีน
154,วะลา ตะกฺูลู ลิมัย ยุกฺตะลุ ฟี สะบีลิล ลาฮิ อัมวาต  ^  บัล อะห์ยาอู วะลากิล ลา ตัชอฺุรูน
155,วะละนับลุวันนะกุม บิชัยอิม มินัล เคอ์าฟิ วัลญูอฺิ วะนักฺศิม มินัล อัมวาลิ วัลอันฟุสิ วัษษะมะรอต  ^  วะบัชชิริศ ศอบิรีน
156,อัลละซีนะ อิซา อะศอบัตฮุม มุศีบะตุน กฺอลู อินนา ลิลลาฮิ วะอินนา อิลัยฮิ รอญิอฺูน
157,อุลาอิกะ อฺะลัยฮิม เศาะละวาตุม มิร ร็อบบิฮิม วะเราะห์มะฮ์  ^  วะอุลาอิกะ ฮุมุล มุฮ์ตะดูน
158,อินนัศ เศาะฟา วัลมัรวะตะ มิน ชะอฺาอิริล ลาฮ์  ^  ฟะมัน ฮัจญ์ญัล บัยตะ อะวิอฺ์ ตะมะเราะ ฟะลา ญุนาฮะ อฺะลัยฮิ อัย ยัฏเฏอ์าวะฟะ บิฮิมา  ^  วะมัน ตะเฏอ์าวะอฺะ ค็อยร็อน ฟะอินนัล ลอฮะ ชากิรุน อฺะลีม
159,อินนัล ละซีนะ ยักตุมูนะ มา อันซัลนา มินัล บัยยินาติ วัลฮุดา มิม บะอฺ์ดิ มา บัยยันนาฮุ ลินนาสิ ฟิล กิตาบิ อุลาอิกะ ยัลอฺะนุฮุมุล ลอฮุ วะยัลอฺะนุฮุมุล ลาอฺินูน
160,อิลลัล ละซีนะ ตาบู วะอัศละฮู วะบัยยะนู ฟะอุลาอิกะ อะตูบุ อฺะลัยฮิม วะอะนัต เตาวาบุร เราะฮีม
161,อินนัล ละซีนะ กะฟะรู วะมาตู วะฮุม กุฟฟารุน อุลาอิกะ อฺะลัยฮิม ละอฺ์นะตุล ลอฮิ วัลมะลาอิกะติ วันนาสิ อัจญ์มะอฺีน
162,คอลิดีนะ ฟีฮา ลา ยุค็อฟฟะฟุ อฺันฮุมุล อฺะซาบุ วะลา ฮุม ยุนเซฺาะรูน
163,วะอิลาฮุกุม อิลาฮู วาฮิด  ^  ลา อิลาฮะ อิลลา ฮุวัร เราะห์มานุร เราะฮีม
164,อินนะ ฟี ค็อลกฺิส สะมาวาติ วัลอัรฎิ วัคติลาฟิล ลัยลิ วันนะฮาริ วัลฟุลกิล ละตี ตัจญ์รี ฟิล บะห์ริ บิมา ยันฟะอฺุน นาสะ วะมา อันซะลัล ลอฮุ มินัส สะมาอิ มิม มาอิน ฟะอะห์ยา บิฮิล อัรเฎาะ บะอฺ์ดะ เมาติฮา วะบัษษะ ฟีฮา มิน กุลลิ ดา-บบะติว วะตัศรีฟิร ริยาฮิ วัสสะฮาบิล มุสัคเคาะริ บัยนัส สะมาอิ วัลอัรฎิ ละอายาติล ลิเกฺอ์ามี ยะอฺ์กฺิลูน
165,วะมินัน นาสิ มัย ยัตตะคิซุ มิน ดูนิล ลาฮิ อันดาดัย ยุฮิบบูนะฮุม กะฮุบบิล ลาฮ์  ^  วัลละซีนะ อามะนู อะชัดดุ ฮุบบัล ลิลลาฮ์  ^  วะเลา ยะร็อล ละซีนะ เซฺาะละมู อิซ ยะเรอ์านัล อฺะซาบะ อันนัล กฺูว์วะตะ ลิลลาฮิ ญะมีเอฺา วะอันนัล ลอฮะ ชะดีดุล อฺะซาบ
166,อิซ ตะบัรเราะอัล ละซีนัต ตุบิอฺู มินัล ละซีนัต ตะบะอฺู วะเราะอะวุล อฺะซาบะ วะตะกฺ็อฏเฏาะอฺัต บิฮิมุล อัสบาบ
167,วะกฺอลัล ละซีนัต ตะบะอฺู เลา อันนะ ละนา กัรเราะตัน ฟะนะตะบัรเราะอะ มินฮุม กะมา ตะบัรเราะอู มินนา  ^  กะซาลิกะ ยุรีฮิมุล ลอฮุ อะอฺ์มาละฮุม ฮะสะรอติน อฺะลัยฮิม  ^  วะมา ฮุม บิคอริญีนะ มินัน นาร
168,ยาอัยยุฮัน นาสุ กุลู มิมมา ฟิล อัรฎิ ฮะลาลัน ฏ็อยยิเบา วะลา ตัตตะบิอฺู คุฏุวาติช ชัยฏอน  ^  อินนะฮู ละกุม อฺะดูว์วุม มุบีน
169,อินนะมา ยะอ์มุรุกุม บิสสูอิ วัลฟะห์ชาอิ วะอัน ตะกฺูลู อฺะลัล ลอฮิ มา ลา ตะอฺ์ละมูน
170,วะอิซา กฺีละ ละฮุมุต ตะบิอฺู มา อันซะลัล ลอฮุ กฺอลู บัล นัตตะบิอฺุ มา อัลฟัยนา อฺะลัยฮิ อาบาอะนา  ^  อะวะเลา กานะ อาบาอุฮุม ลา ยะอฺ์กฺิลูนะ ชัยเอา วะลายะฮ์ตะดูน
171,วะมะษะลุล ละซีนะ กะฟะรู กะมะษะลิล ละซี ยันอฺิกฺุ บิมา ลา ยัสมะอฺุ อิลลา ดุอฺาเอา วะนิดาอา  ^  ศุมมุม บุกมุน อฺุมยุน ฟะฮุม ลา ยะอฺ์กฺิลูน
172,ยาอัยยุฮัล ละซีนะ อามะนู กุลู มิน ฏ็อยยิบาติ มา เราะซักฺนากุม วัชกุรู ลิลลาฮิ อิน กุนตุม อีย์ยาฮุ ตะอฺ์บุดูน
173,อินนะมา ฮัรเราะมะ อฺะลัยกุมุล มัยตะตะ วัดดะมะ วะละห์มัล คินซีริ วะมา อุฮิลละ บิฮี ลิฆ็อยริล ลาฮ์  ^  ฟะมะนิฎ ฏุรเราะ ฆ็อยเราะ บาฆิว วะลา อฺาดิน ฟะลา อิษมะ อฺะลัยฮ์  ^  อินนัล ลอฮะ เฆาะฟูรุร เราะฮีม
174,อินนัล ละซีนะ ยักตุมูนะ มา อันซะลัล ลอฮุ มินัล กิตาบิ วะยัชตะรูนะ บิฮี ษะมะนัน เกฺาะลีลัน อุลาอิกะ มา ยะอ์กุลูนะ ฟี บุฏูนิฮิม อิลลัน นาเราะ วะลา ยุกัลลิมุฮุมุล ลอฮุ เยามัล กฺิยามะติ วะลา ยุซักกีฮิม วะละฮุม อฺะซาบุน อะลีม
175,อุลาอิกัล ละซีนัช ตะเราะวุฎ เฎาะลาละตะ บิลฮุดา วัลอฺะซาบะ บิลมัฆฟิเราะฮ์  ^  ฟะมา อัศบะเราะฮุม อฺะลัน นาร
176,ซาลิกะ บิอันนัล ลอฮะ นัซซะลัล กิตาบะ บิลฮักฺกฺ์  ^  วะอินนัล ละซีนัค ตะละฟู ฟิล กิตาบิ ละฟี ชิกฺอกฺิม บะอฺีด
177,ลัยสัล บิรเราะ อัน ตุวัลลู วุญูฮะกุม กฺิบะลัล มัชริกฺิ วัลมัฆริบิ วะลากินนัล บิรเราะ มัน อามะนะ บิลลาฮิ วัลเยามิล อาคิริ วัลมะลาอิกะติ วัลกิตาบิ วันนะบีย์ยินะ วะอาตัล มาละ อฺะลา ฮุบบิฮี ซะวิล กฺุรบา วัลยะตามา วัลมะสากีนะ วับนัส สะบีลิ วัสสาอิลีนะ วะฟิร ริกฺอบิ วะอะกฺอมัศ เศาะลาตะ วะอาตัซ ซะกาตะ วัลมูฟูนะ บิอฺะฮ์ดิฮิม อิซา อฺาฮะดู  ^  วัศศอบิรีนะ ฟิล บะอ์สาอิ วัฎฎ็อรรออิ วะฮีนัล บะอ์ส์  ^  อุลาอิกัล ละซีนะ เศาะดะกฺู  ^  วะอุลาอิกะ ฮุมุล มุตตะกฺูน
178,ยาอัยยุฮัล ละซีนะ อามะนู กุติบะ อฺะลัยกุมุล กฺิศอศุ ฟิล กฺ็อตล์  ^  อัลฮุรรุ บิลฮุรริ วัลอฺับดุ บิลอฺับดิ วัลอุนษา บิลอุนษา  ^  ฟะมัน อฺุฟิยะ ละฮู มิน อะคีฮิ ชัยอุน ฟัตติบาอฺุม บิลมะอฺ์รูฟิ วะอะดาอุน อิลัยฮิ บิอิห์สาน  ^  ซาลิกะ ตัคฟีฟุม มิร ร็อบบิกุม วะเราะห์มะฮ์  ^  ฟะมะนิอฺ์ ตะดา บะอฺ์ดะ ซาลิกะ ฟะละฮู อฺะซาบุน อะลีม
179,วะละกุม ฟิล กฺิศอศิ ฮะยาตุย ยาอุลิล อัลบาบิ ละอฺัลละกุม ตัตตะกฺูน
180,กุติบะ อฺะลัยกุม อิซา ฮะเฎาะเราะ อะฮะดะกุมุล เมาตุ อิน ตะเราะกะ ค็อยเราะนิล วะศีย์ยะตุ ลิลวาลิดัยนิ วัลอักฺเราะบีนะ บิลมะอฺ์รูฟ  ^  ฮักฺกฺ็อน อฺะลัล มุตตะกฺีน
181,ฟะมัม บัดดะละฮู บะอฺ์ดะ มา สะมิอฺะฮู ฟะอินนะมา อิษมุฮู อฺะลัล ละซีนะ ยุบัดดิลูนะฮ์  ^  อินนัล ลอฮะ สะมีอฺุน อฺะลีม
182,ฟะมัน คอฟะ มิม มูศิน ญะนะฟัน เอา อิษมัน ฟะอัศละฮะ บัยนะฮุม ฟะลา อิษมะ อฺะลัยฮ์  ^  อินนัล ลอฮะ เฆาะฟูรุร เราะฮีม
183,ยาอัยยุฮัล ละซีนะ อามะนู กุติบะ อฺะลัยกุมุศ ศิยามุ กะมา กุติบะ อฺะลัล ละซีนะ มิน กฺ็อบลิกุม ละอฺัลละกุม ตัตตะกฺูน
